timestamp,portfolio_value
2000,250025
2000,250028
2000,250028
2000,250029
2000,250026
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250021
2000,250020
2000,250021
2000,250021
2000,250018
2000,250021
2000,250024
2000,250023
2000,250020
2000,250019
2000,250020
2000,250022
2000,250028
2000,250030
2000,250033
2000,250036
2000,250034
2000,250031
2000,250031
2000,250031
2000,250033
2000,250034
2001,250034
2001,250030
2001,250029
2001,250028
2001,250029
2001,250026
2001,250025
2001,250023
2001,250024
2001,250025
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250024
2001,250023
2001,250024
2001,250022
2001,250019
2001,250020
2001,250020
2001,250020
2001,250022
2001,250021
2001,250019
2001,250018
2001,250020
2001,250022
2001,250027
2001,250025
2001,250025
2001,250025
2001,250024
2001,250025
2001,250026
2001,250029
2001,250025
2001,250022
2001,250023
2001,250021
2001,250023
2001,250024
2001,250024
2001,250023
2001,250026
2001,250027
2001,250022
2001,250023
2001,250022
2001,250019
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250018
2001,250017
2001,250018
2001,250018
2001,250017
2001,250016
2001,250014
2001,250014
2001,250016
2001,250016
2001,250018
2001,250021
2001,250021
2001,250022
2001,250020
2001,250015
2001,250015
2001,250016
2001,250015
2001,250016
2001,250014
2001,250018
2001,250019
2001,250019
2001,250019
2001,250019
2001,250018
2001,250017
2001,250017
2001,250017
2001,250016
2001,250016
2001,250017
2001,250017
2001,250018
2001,250018
2001,250018
2001,250017
2001,250018
2001,250020
2001,250018
2001,250021
2001,250020
2001,250022
2001,250022
2001,250024
2001,250021
2001,250021
2001,250022
2001,250023
2001,250026
2001,250026
2001,250027
2001,250025
2001,250027
2001,250028
2001,250025
2001,250030
2001,250029
2001,250029
2001,250032
2001,250033
2001,250031
2001,250032
2001,250033
2001,250033
2001,250032
2001,250031
2001,250030
2001,250027
2001,250027
2001,250025
2001,250025
2001,250028
2001,250028
2001,250027
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2001,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250025
2002,250024
2002,250025
2002,250025
2002,250026
2002,250026
2002,250025
2002,250026
2002,250027
2002,250027
2002,250028
2002,250029
2002,250028
2002,250027
2002,250028
2002,250027
2002,250027
2002,250028
2002,250029
2002,250028
2002,250030
2002,250030
2002,250029
2002,250030
2002,250030
2002,250030
2002,250027
2002,250025
2002,250025
2002,250025
2002,250026
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250023
2002,250022
2002,250022
2002,250021
2002,250025
2002,250026
2002,250025
2002,250026
2002,250025
2002,250027
2002,250026
2002,250027
2002,250026
2002,250026
2002,250024
2002,250025
2002,250025
2002,250025
2002,250026
2002,250028
2002,250029
2002,250028
2002,250030
2002,250030
2002,250030
2002,250029
2002,250031
2002,250032
2002,250033
2002,250032
2002,250027
2002,250030
2002,250032
2002,250029
2002,250027
2002,250027
2002,250026
2002,250026
2002,250028
2002,250029
2002,250028
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250026
2002,250024
2002,250024
2002,250022
2002,250022
2002,250022
2002,250021
2002,250021
2002,250018
2002,250020
2002,250019
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250017
2002,250016
2002,250016
2002,250017
2002,250016
2002,250017
2002,250019
2002,250021
2002,250025
2002,250022
2002,250025
2002,250023
2002,250020
2002,250020
2002,250020
2002,250022
2002,250024
2002,250024
2002,250022
2002,250021
2002,250019
2002,250020
2002,250020
2002,250021
2002,250018
2002,250018
2002,250018
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250015
2002,250014
2002,250015
2002,250017
2002,250016
2002,250016
2002,250017
2002,250016
2002,250017
2002,250016
2002,250019
2002,250018
2002,250017
2002,250018
2002,250019
2002,250020
2002,250018
2002,250018
2002,250019
2002,250020
2002,250020
2002,250019
2002,250020
2002,250017
2002,250015
2002,250015
2002,250012
2002,250013
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250012
2002,250011
2002,250013
2002,250011
2002,250011
2002,250012
2002,250012
2002,250012
2002,250011
2002,250011
2002,250012
2002,250012
2002,250012
2002,250014
2003,250012
2003,250011
2003,250010
2003,250009
2003,250011
2003,250009
2003,250009
2003,250009
2003,250007
2003,250007
2003,250007
2003,250007
2003,250007
2003,250007
2003,250007
2003,250006
2003,250007
2003,250007
2003,250006
2003,250008
2003,250009
2003,250008
2003,250009
2003,250009
2003,250009
2003,250010
2003,250009
2003,250010
2003,250010
2003,250009
2003,250008
2003,250031
2003,250032
2003,250032
2003,250031
2003,250032
2003,250032
2003,250032
2003,250033
2003,250032
2003,250033
2003,250033
2003,250033
2003,250033
2003,250033
2003,250033
2003,250033
2003,250033
2003,250031
2003,250031
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250031
2003,250031
2003,250031
2003,250031
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250030
2003,250029
2003,250030
2003,250029
2003,250029
2003,250029
2003,250030
2003,250029
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250028
2003,250027
2003,250027
2003,250026
2003,250027
2003,250027
2003,250027
2003,250027
2003,250026
2003,250026
2003,250027
2003,250028
2003,250027
2003,250027
2003,250026
2003,250026
2003,250027
2003,250026
2003,250025
2003,250025
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250023
2003,250023
2003,250023
2003,250023
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250024
2003,250023
2003,250023
2003,250023
2003,250023
2003,250023
2003,250023
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250021
2003,250021
2003,250020
2003,250021
2003,250021
2003,250021
2003,250021
2003,250021
2003,250021
2003,250021
2003,250021
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250022
2003,250021
2003,250022
2003,250021
2003,250021
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2003,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250020
2004,250019
2004,250019
2004,250019
2004,250019
2004,250020
2004,250019
2004,250019
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250020
2004,250021
2004,250021
2004,250021
2004,250021
2004,250021
2004,250021
2004,250021
2004,250021
2004,250022
2004,250022
2004,250022
2004,250021
2004,250021
2004,250021
2004,250021
2004,250021
2004,250021
2004,250020
2004,250020
2004,250020
2004,250020
2004,250021
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250019
2004,250018
2004,250019
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250018
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250017
2004,250016
2004,250015
2004,250015
2004,250016
2004,250016
2004,250016
2004,250016
2004,250015
2004,250016
2004,250016
2004,250016
2004,250016
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250016
2004,250015
2004,250016
2004,250015
2004,250015
2004,250016
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250015
2004,250014
2004,250013
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250012
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250010
2004,250011
2004,250010
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250011
2004,250010
2004,250009
2004,250009
2004,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250010
2005,250009
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250009
2005,250009
2005,250009
2005,250010
2005,250009
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250011
2005,250011
2005,250010
2005,250010
2005,250011
2005,250010
2005,250010
2005,250011
2005,250011
2005,250010
2005,250010
2005,250010
2005,250010
2005,250011
2005,250011
2005,250011
2005,250011
2005,250011
2005,250011
2005,250012
2005,250012
2005,250012
2005,250011
2005,250012
2005,250012
2005,250012
2005,250012
2005,250012
2005,250012
2005,250011
2005,250011
2005,250011
2005,250011
2005,250011
2005,250010
2005,250011
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250010
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250009
2005,250008
2005,250008
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250006
2005,250006
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250007
2005,250008
2005,250008
2005,250008
2005,250008
2005,250007
2005,250007
2005,250007
2005,250007
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250009
2005,250009
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250008
2005,250007
2005,250007
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250006
2005,250005
2005,250005
2005,250005
2005,250005
2005,250005
2005,250005
2005,250005
2005,250005
2005,250006
2005,250006
2006,250005
2006,250005
2006,250005
2006,250005
2006,250005
2006,250005
2006,250005
2006,250005
2006,250005
2006,250005
2006,250004
2006,250004
2006,250004
2006,250004
2006,250004
2006,250003
2006,250003
2006,250002
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,249999
2006,249999
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,249999
2006,249999
2006,249999
2006,249999
2006,249999
2006,249999
2006,249999
2006,249999
2006,249999
2006,249999
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249998
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,250000
2006,250000
2006,250000
2006,250001
2006,250001
2006,250000
2006,250000
2006,250001
2006,250000
2006,250001
2006,250001
2006,250001
2006,250001
2006,250001
2006,250001
2006,250002
2006,250001
2006,250001
2006,250001
2006,250000
2006,250000
2006,250001
2006,250002
2006,250001
2006,250001
2006,250002
2006,250002
2006,250002
2006,250002
2006,250002
2006,250002
2006,250003
2006,250002
2006,250002
2006,250002
2006,250002
2006,250002
2006,250001
2006,250001
2006,250002
2006,250001
2006,250001
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,250000
2006,249999
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2006,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249996
2007,249997
2007,249997
2007,249997
2007,249997
2007,249996
2007,249996
2007,249997
2007,249997
2007,249996
2007,249996
2007,249997
2007,249997
2007,249998
2007,249998
2007,249998
2007,249998
2007,249998
2007,249998
2007,249998
2007,249999
2007,249999
2007,249998
2007,249999
2007,249998
2007,249999
2007,249998
2007,249998
2007,249998
2007,249997
2007,249998
2007,249998
2007,249998
2007,249998
2007,249998
2007,249998
2007,249998
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249997
2007,249996
2007,249996
2007,249996
2007,249996
2007,249995
2007,249995
2007,249995
2007,249995
2007,249995
2007,249996
2007,249995
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249996
2007,249995
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249994
2007,249993
2007,249992
2007,249992
2007,249992
2007,249992
2007,249993
2007,249993
2007,249993
2007,249994
2007,249994
2007,249993
2007,249993
2007,249994
2007,249993
2007,249993
2007,249993
2007,249993
2007,249994
2007,249993
2007,249993
2007,249993
2007,249993
2007,249993
2007,249993
2007,249993
2007,249993
2007,249993
2007,249993
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249992
2007,249991
2007,249991
2007,249991
2007,249991
2007,249991
2007,249990
2007,249990
2007,249990
2007,249989
2007,249990
2007,249990
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2007,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249988
2008,249988
2008,249989
2008,249989
2008,249989
2008,249990
2008,249990
2008,249989
2008,249989
2008,249989
2008,249990
2008,249990
2008,249990
2008,249992
2008,249992
2008,249993
2008,249994
2008,249994
2008,249994
2008,249994
2008,249994
2008,249993
2008,249994
2008,249994
2008,249994
2008,249994
2008,249994
2008,249995
2008,249994
2008,249994
2008,249994
2008,249994
2008,249995
2008,249995
2008,249995
2008,249994
2008,249995
2008,249994
2008,249994
2008,249993
2008,249994
2008,249994
2008,249994
2008,249994
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249992
2008,249991
2008,249991
2008,249990
2008,249990
2008,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249989
2008,249988
2008,249988
2008,249988
2008,249988
2008,249988
2008,249988
2008,249989
2008,249989
2008,249988
2008,249989
2008,249988
2008,249988
2008,249989
2008,249988
2008,249987
2008,249987
2008,249987
2008,249988
2008,249987
2008,249988
2008,249988
2008,249988
2008,249987
2008,249987
2008,249987
2008,249986
2008,249986
2008,249987
2008,249987
2008,249987
2008,249987
2008,249988
2008,249988
2008,249988
2008,249988
2008,249987
2008,249986
2008,249986
2008,249987
2008,249988
2008,249987
2008,249987
2008,249988
2008,249987
2008,249988
2008,249987
2008,249987
2008,249988
2008,249988
2008,249988
2008,249987
2008,249986
2008,249986
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249983
2008,249983
2008,249983
2008,249982
2008,249982
2008,249982
2008,249983
2008,249985
2008,249984
2008,249984
2008,249984
2008,249984
2008,249984
2008,249983
2008,249982
2008,249984
2008,249983
2008,249983
2008,249983
2008,249983
2008,249984
2008,249986
2008,249986
2008,249987
2008,249988
2008,249984
2008,249985
2008,249987
2008,249985
2008,249985
2008,249985
2008,249986
2008,249988
2008,249987
2008,249987
2008,249988
2008,249986
2008,249986
2008,249987
2008,249987
2008,249987
2008,249986
2008,249987
2008,249988
2008,249988
2008,249988
2008,249988
2008,249989
2008,249988
2008,249989
2008,249990
2008,249990
2008,249991
2008,249992
2008,249990
2008,249989
2008,249989
2008,249989
2008,249989
2008,249991
2008,249990
2008,249989
2008,249990
2008,249989
2008,249988
2008,249989
2008,249989
2008,249990
2008,249990
2008,249990
2008,249989
2008,249990
2008,249990
2008,249990
2008,249990
2008,249990
2008,249990
2008,249990
2008,249990
2008,249990
2008,249990
2009,249989
2009,249989
2009,249988
2009,249990
2009,249988
2009,249988
2009,249988
2009,249988
2009,249988
2009,249988
2009,249988
2009,249987
2009,249986
2009,249988
2009,249988
2009,249988
2009,249988
2009,249988
2009,249988
2009,249988
2009,249988
2009,249987
2009,249987
